true_label,predicted_label,video_name,label_dataset
text,normal,gF-22(File21)_s4_face_2019-03-20-09_53_15_22_0.avi_part3,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-20-09_53_15_22_0.avi_part4,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-20-09_53_15_22_0.avi_part5,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-20-09_53_15_22_0.avi_part6,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-20-09_53_15_22_1.avi_part1,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-20-09_53_15_22_1.avi_part2,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-20-09_53_15_22_1.avi_part3,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-20-09_53_15_22_1.avi_part4,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-20-09_53_15_22_1.avi_part5,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-20-09_53_15_22_1.avi_part6,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-20-09_53_15_22_3.avi_part1,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-20-09_53_15_22_3.avi_part2,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-20-09_53_15_22_3.avi_part3,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-20-09_53_15_22_3.avi_part4,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-20-09_53_15_22_3.avi_part5,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-25-14_22_00_22_0.avi_part1,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-25-14_22_00_22_0.avi_part2,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-25-14_22_00_22_0.avi_part3,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-25-14_22_00_22_0.avi_part4,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-25-14_22_00_22_0.avi_part5,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-25-14_22_00_22_0.avi_part6,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-25-14_22_00_22_0.avi_part7,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-25-14_22_00_22_0.avi_part8,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-25-14_22_00_22_0.avi_part9,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-25-14_22_00_22_1.avi_part1,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-25-14_22_00_22_1.avi_part2,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-25-14_22_00_22_1.avi_part3,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-25-14_22_00_22_1.avi_part4,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-25-14_22_00_22_1.avi_part5,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-25-14_22_00_22_1.avi_part6,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-25-14_22_00_22_1.avi_part7,text_DMD
text,normal,gF-22(File21)_s4_face_2019-03-25-14_22_00_22_1.avi_part8,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-09_59_25_33_0.avi_part1,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-09_59_25_33_0.avi_part2,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-09_59_25_33_0.avi_part3,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-09_59_25_33_0.avi_part4,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-09_59_25_33_0.avi_part5,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-09_59_25_33_0.avi_part6,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-09_59_25_33_0.avi_part7,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-09_59_25_33_1.avi_part1,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-09_59_25_33_1.avi_part2,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-09_59_25_33_1.avi_part3,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-09_59_25_33_1.avi_part4,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-09_59_25_33_1.avi_part5,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-09_59_25_33_1.avi_part6,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-09_59_25_33_1.avi_part7,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-16_09_44_33_0.avi_part1,text_DMD
text,phonecall,gZ-33(File27)_s2_face_2019-04-08-16_09_44_33_0.avi_part10,text_DMD
text,phonecall,gZ-33(File27)_s2_face_2019-04-08-16_09_44_33_0.avi_part11,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-16_09_44_33_0.avi_part12,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-16_09_44_33_0.avi_part13,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-16_09_44_33_0.avi_part14,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-16_09_44_33_0.avi_part2,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-16_09_44_33_0.avi_part3,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-16_09_44_33_0.avi_part4,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-16_09_44_33_0.avi_part5,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-16_09_44_33_0.avi_part6,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-16_09_44_33_0.avi_part7,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-16_09_44_33_0.avi_part8,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-16_09_44_33_0.avi_part9,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-16_09_44_33_1.avi_part1,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-16_09_44_33_1.avi_part10,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-16_09_44_33_1.avi_part11,text_DMD
text,phonecall,gZ-33(File27)_s2_face_2019-04-08-16_09_44_33_1.avi_part2,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-16_09_44_33_1.avi_part3,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-16_09_44_33_1.avi_part4,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-16_09_44_33_1.avi_part5,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-16_09_44_33_1.avi_part6,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-16_09_44_33_1.avi_part7,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-16_09_44_33_1.avi_part8,text_DMD
text,normal,gZ-33(File27)_s2_face_2019-04-08-16_09_44_33_1.avi_part9,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-02-09_08_46_33_0.avi_part1,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-02-09_08_46_33_0.avi_part10,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-02-09_08_46_33_0.avi_part11,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-02-09_08_46_33_0.avi_part12,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-02-09_08_46_33_0.avi_part13,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-02-09_08_46_33_0.avi_part2,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-02-09_08_46_33_0.avi_part3,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-02-09_08_46_33_0.avi_part4,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-02-09_08_46_33_0.avi_part5,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-02-09_08_46_33_0.avi_part6,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-02-09_08_46_33_0.avi_part7,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-02-09_08_46_33_0.avi_part8,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-02-09_08_46_33_0.avi_part9,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-02-09_08_46_33_1.avi_part1,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-02-09_08_46_33_1.avi_part2,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-02-09_08_46_33_1.avi_part3,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-02-09_08_46_33_1.avi_part4,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-02-09_08_46_33_1.avi_part5,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-02-09_08_46_33_1.avi_part6,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-02-09_08_46_33_1.avi_part7,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-03-09_22_03_33_0.avi_part1,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-03-09_22_03_33_0.avi_part2,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-03-09_22_03_33_1.avi_part1,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-03-09_22_03_33_2.avi_part1,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-03-09_22_03_33_2.avi_part2,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-03-09_22_03_33_2.avi_part3,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-03-09_22_03_33_2.avi_part4,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-03-09_22_03_33_2.avi_part5,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-03-09_22_03_33_2.avi_part6,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-03-09_22_03_33_3.avi_part1,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-03-09_22_03_33_3.avi_part10,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-03-09_22_03_33_3.avi_part11,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-03-09_22_03_33_3.avi_part12,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-03-09_22_03_33_3.avi_part13,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-03-09_22_03_33_3.avi_part14,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-03-09_22_03_33_3.avi_part2,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-03-09_22_03_33_3.avi_part3,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-03-09_22_03_33_3.avi_part4,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-03-09_22_03_33_3.avi_part5,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-03-09_22_03_33_3.avi_part6,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-03-09_22_03_33_3.avi_part7,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-03-09_22_03_33_3.avi_part8,text_DMD
text,normal,gZ-33(File27)_s4_face_2019-04-03-09_22_03_33_3.avi_part9,text_DMD
text,normal,gZ-37(File31)_s2_face_2019-04-08-15_45_15_37_0.avi_part1,text_DMD
text,normal,gZ-37(File31)_s2_face_2019-04-08-15_45_15_37_0.avi_part2,text_DMD
text,normal,gZ-37(File31)_s2_face_2019-04-08-15_45_15_37_0.avi_part3,text_DMD
text,normal,gZ-37(File31)_s2_face_2019-04-08-15_45_15_37_0.avi_part4,text_DMD
text,normal,gZ-37(File31)_s2_face_2019-04-08-15_45_15_37_0.avi_part5,text_DMD
text,normal,gZ-37(File31)_s2_face_2019-04-08-15_45_15_37_0.avi_part6,text_DMD
text,normal,gZ-37(File31)_s2_face_2019-04-08-15_45_15_37_1.avi_part1,text_DMD
text,normal,gZ-37(File31)_s2_face_2019-04-08-15_45_15_37_1.avi_part10,text_DMD
text,normal,gZ-37(File31)_s2_face_2019-04-08-15_45_15_37_1.avi_part2,text_DMD
text,normal,gZ-37(File31)_s2_face_2019-04-08-15_45_15_37_1.avi_part3,text_DMD
text,normal,gZ-37(File31)_s2_face_2019-04-08-15_45_15_37_1.avi_part4,text_DMD
text,normal,gZ-37(File31)_s2_face_2019-04-08-15_45_15_37_1.avi_part5,text_DMD
text,normal,gZ-37(File31)_s2_face_2019-04-08-15_45_15_37_1.avi_part6,text_DMD
text,normal,gZ-37(File31)_s2_face_2019-04-08-15_45_15_37_1.avi_part7,text_DMD
text,normal,gZ-37(File31)_s2_face_2019-04-08-15_45_15_37_1.avi_part8,text_DMD
text,normal,gZ-37(File31)_s2_face_2019-04-08-15_45_15_37_1.avi_part9,text_DMD
text,normal,gZ-37(File31)_s4_face_2019-04-03-15_40_42_37_0.avi_part1,text_DMD
text,normal,gZ-37(File31)_s4_face_2019-04-03-15_40_42_37_0.avi_part10,text_DMD
text,normal,gZ-37(File31)_s4_face_2019-04-03-15_40_42_37_0.avi_part11,text_DMD
text,normal,gZ-37(File31)_s4_face_2019-04-03-15_40_42_37_0.avi_part2,text_DMD
text,normal,gZ-37(File31)_s4_face_2019-04-03-15_40_42_37_0.avi_part3,text_DMD
text,normal,gZ-37(File31)_s4_face_2019-04-03-15_40_42_37_0.avi_part4,text_DMD
text,normal,gZ-37(File31)_s4_face_2019-04-03-15_40_42_37_0.avi_part5,text_DMD
text,normal,gZ-37(File31)_s4_face_2019-04-03-15_40_42_37_0.avi_part6,text_DMD
text,normal,gZ-37(File31)_s4_face_2019-04-03-15_40_42_37_0.avi_part7,text_DMD
text,normal,gZ-37(File31)_s4_face_2019-04-03-15_40_42_37_0.avi_part8,text_DMD
text,normal,gZ-37(File31)_s4_face_2019-04-03-15_40_42_37_0.avi_part9,text_DMD
text,normal,gZ-37(File31)_s4_face_2019-04-03-15_40_42_37_1.avi_part1,text_DMD
text,normal,gZ-37(File31)_s4_face_2019-04-03-15_40_42_37_1.avi_part10,text_DMD
text,normal,gZ-37(File31)_s4_face_2019-04-03-15_40_42_37_1.avi_part11,text_DMD
text,normal,gZ-37(File31)_s4_face_2019-04-03-15_40_42_37_1.avi_part12,text_DMD
text,normal,gZ-37(File31)_s4_face_2019-04-03-15_40_42_37_1.avi_part2,text_DMD
text,normal,gZ-37(File31)_s4_face_2019-04-03-15_40_42_37_1.avi_part3,text_DMD
text,normal,gZ-37(File31)_s4_face_2019-04-03-15_40_42_37_1.avi_part4,text_DMD
text,normal,gZ-37(File31)_s4_face_2019-04-03-15_40_42_37_1.avi_part5,text_DMD
text,normal,gZ-37(File31)_s4_face_2019-04-03-15_40_42_37_1.avi_part6,text_DMD
text,normal,gZ-37(File31)_s4_face_2019-04-03-15_40_42_37_1.avi_part7,text_DMD
text,normal,gZ-37(File31)_s4_face_2019-04-03-15_40_42_37_1.avi_part8,text_DMD
text,normal,gZ-37(File31)_s4_face_2019-04-03-15_40_42_37_1.avi_part9,text_DMD
yawn,normal,dash1-MaleGlasses-clip-0_part1,yawn_yawDD_0309
yawn,phonecall,dash1-MaleGlasses-clip-0_part2,yawn_yawDD_0309
yawn,normal,dash1-MaleGlasses-clip-0_part3,yawn_yawDD_0309
yawn,normal,dash1-MaleGlasses-clip-1_part1,yawn_yawDD_0309
yawn,normal,dash1-MaleGlasses-clip-1_part2,yawn_yawDD_0309
yawn,phonecall,dash1-MaleGlasses-clip-1_part3,yawn_yawDD_0309
yawn,normal,dash10-MaleGlasses-clip-0_part1,yawn_yawDD_0309
yawn,normal,dash10-MaleGlasses-clip-0_part2,yawn_yawDD_0309
yawn,normal,dash12-MaleGlasses-clip-1_part1,yawn_yawDD_0309
yawn,normal,dash16-MaleNoGlasses-clip-1_part1,yawn_yawDD_0309
yawn,normal,dash16-MaleNoGlasses-clip-1_part2,yawn_yawDD_0309
yawn,normal,dash3-MaleGlasses-clip-0_part1,yawn_yawDD_0309
yawn,normal,dash3-MaleGlasses-clip-0_part2,yawn_yawDD_0309
yawn,normal,dash4-MaleNoGlasses-clip-1_part1,yawn_yawDD_0309
yawn,phonecall,dash4-MaleNoGlasses-clip-1_part2,yawn_yawDD_0309
yawn,normal,dash4-MaleNoGlasses-clip-1_part3,yawn_yawDD_0309
yawn,normal,dash5-MaleGlasses-clip-0_part1,yawn_yawDD_0309
yawn,phonecall,dash6-FemaleNoGlasses-clip-0_part1,yawn_yawDD_0309
yawn,normal,dash6-FemaleNoGlasses-clip-0_part2,yawn_yawDD_0309
yawn,normal,dash7-MaleGlasses-clip-0_part1,yawn_yawDD_0309
yawn,normal,dash7-MaleGlasses-clip-0_part2,yawn_yawDD_0309
yawn,normal,mirror16-FemaleGlasses-Yawning-clip-0_part1,yawn_yawDD_0309
yawn,normal,mirror16-FemaleGlasses-Yawning-clip-0_part2,yawn_yawDD_0309
yawn,normal,mirror16-FemaleGlasses-Yawning-clip-0_part3,yawn_yawDD_0309
yawn,normal,mirror17-FemaleNoGlasses-Yawning-clip-1_part1,yawn_yawDD_0309
yawn,normal,mirror17-FemaleNoGlasses-Yawning-clip-1_part2,yawn_yawDD_0309
yawn,normal,mirror17-FemaleNoGlasses-Yawning-clip-1_part3,yawn_yawDD_0309
yawn,normal,mirror21-MaleGlasses-Yawning-clip-1_part1,yawn_yawDD_0309
yawn,normal,mirror21-MaleGlasses-Yawning-clip-1_part2,yawn_yawDD_0309
yawn,normal,mirror21-MaleGlasses-Yawning-clip-1_part3,yawn_yawDD_0309
yawn,normal,mirror23-FemaleNoGlasses-Talking&Yawning-clip-1_part1,yawn_yawDD_0309
yawn,normal,mirror23-FemaleNoGlasses-Talking&Yawning-clip-1_part2,yawn_yawDD_0309
yawn,normal,mirror23-MaleGlassesBeard-Talking&Yawning-clip-0_part1,yawn_yawDD_0309
yawn,normal,mirror23-MaleGlassesBeard-Talking&Yawning-clip-0_part2,yawn_yawDD_0309
yawn,normal,mirror23-MaleGlassesBeard-Talking&Yawning-clip-0_part3,yawn_yawDD_0309
yawn,normal,mirror23-MaleNoGlasses-Yawning-clip-1_part1,yawn_yawDD_0309
yawn,normal,mirror23-MaleNoGlasses-Yawning-clip-1_part2,yawn_yawDD_0309
yawn,normal,mirror24-MaleGlasses-Yawning-clip-1_part1,yawn_yawDD_0309
yawn,phonecall,mirror24-MaleGlasses-Yawning-clip-1_part2,yawn_yawDD_0309
yawn,normal,mirror26-MaleNoGlasses-Yawning-clip-1_part1,yawn_yawDD_0309
yawn,normal,mirror26-MaleNoGlasses-Yawning-clip-1_part2,yawn_yawDD_0309
yawn,normal,mirror26-MaleNoGlasses-Yawning-clip-1_part3,yawn_yawDD_0309
yawn,normal,mirror29-MaleNoGlasses-Yawning-clip-1_part1,yawn_yawDD_0309
yawn,phonecall,mirror29-MaleNoGlasses-Yawning-clip-1_part2,yawn_yawDD_0309
yawn,normal,mirror30-MaleGlasses-Talking&Yawning-clip-1_part1,yawn_yawDD_0309
yawn,normal,mirror30-MaleGlasses-Talking&Yawning-clip-1_part2,yawn_yawDD_0309
yawn,normal,mirror30-MaleGlasses-Talking&Yawning-clip-1_part3,yawn_yawDD_0309
yawn,normal,mirror30-MaleGlasses-Yawning-clip-1_part1,yawn_yawDD_0309
yawn,normal,mirror30-MaleGlasses-Yawning-clip-1_part2,yawn_yawDD_0309
yawn,normal,mirror30-MaleGlasses-Yawning-clip-1_part3,yawn_yawDD_0309
yawn,normal,mirror31-FemaleGlasses-Yawning-clip-0_part1,yawn_yawDD_0309
yawn,normal,mirror31-FemaleGlasses-Yawning-clip-0_part2,yawn_yawDD_0309
yawn,normal,mirror31-FemaleGlasses-Yawning-clip-0_part3,yawn_yawDD_0309
yawn,normal,mirror31-FemaleNoGlasses-Yawning-clip-0_part1,yawn_yawDD_0309
yawn,normal,mirror31-FemaleNoGlasses-Yawning-clip-0_part2,yawn_yawDD_0309
yawn,normal,mirror31-FemaleNoGlasses-Yawning-clip-0_part3,yawn_yawDD_0309
yawn,normal,mirror33-FemaleNoGlasses-Yawning-clip-0_part1,yawn_yawDD_0309
yawn,normal,mirror33-FemaleNoGlasses-Yawning-clip-0_part2,yawn_yawDD_0309
yawn,normal,mirror38-MaleNoGlasses-Yawning-clip-1_part1,yawn_yawDD_0309
yawn,normal,mirror38-MaleNoGlasses-Yawning-clip-1_part2,yawn_yawDD_0309
yawn,normal,mirror39-MaleGlasses-Yawning-clip-1_part1,yawn_yawDD_0309
yawn,normal,mirror39-MaleGlasses-Yawning-clip-3_part1,yawn_yawDD_0309
yawn,normal,mirror39-MaleGlasses-Yawning-clip-3_part2,yawn_yawDD_0309
yawn,normal,mirror39-MaleGlasses-Yawning-clip-3_part3,yawn_yawDD_0309
yawn,normal,mirror41-FemaleGlasses-Yawning-clip-0_part1,yawn_yawDD_0309
yawn,normal,mirror41-FemaleGlasses-Yawning-clip-0_part2,yawn_yawDD_0309
yawn,normal,mirror41-MaleNoGlasses-Yawning-clip-1_part1,yawn_yawDD_0309
yawn,normal,mirror41-MaleNoGlasses-Yawning-clip-1_part2,yawn_yawDD_0309
yawn,normal,mirror41-MaleNoGlasses-Yawning-clip-1_part3,yawn_yawDD_0309
yawn,normal,mirror42-MaleNoGlasses-Yawning-clip-1_part1,yawn_yawDD_0309
yawn,phonecall,mirror42-MaleNoGlasses-Yawning-clip-1_part2,yawn_yawDD_0309
yawn,normal,mirror42-MaleNoGlasses-Yawning-clip-1_part3,yawn_yawDD_0309
yawn,normal,mirror44-MaleNoGlasses-Yawning-clip-4_part1,yawn_yawDD_0309
yawn,normal,mirror44-MaleNoGlasses-Yawning-clip-4_part2,yawn_yawDD_0309
